University Code,University Name,Rating,Course Code,Course Name,Fee,Grade,Level,Tag
36,Nazeer Hussain University,1,1197,Civil Engineering Technology,44000,50,Bachelor,Civil Engineering
36,Nazeer Hussain University,1,1198,Master in Business Administration (2 – Years),68640,45,Master,Business Administration
36,Nazeer Hussain University,1,1199,Master in Business Administration (1.5 – Years),57200,45,Master,Business Administration
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1200,BS Arabic,20600,45,Bachelor,Arabic
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1201,BS English,20600,45,Bachelor,English
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1202,BS General History,20600,45,Bachelor,History
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1203,BS International Relations,20600,45,Bachelor,International Relations
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1204,BS Islamic History,20600,45,Bachelor,Islamic History
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1205,BS Mass Communication,20600,45,Bachelor,Mass Communication
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1206,BS Political Science,20600,45,Bachelor,Political Science
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1207,BS Psychology,20600,45,Bachelor,Psychology
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1208,BS Sindhi,20600,45,Bachelor,Sindhi
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1209,BS Social Work,20600,45,Bachelor,Social Work
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1210,BS Urdu,20600,45,Bachelor,Urdu
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1211,Special Education,20600,50,Bachelor,Special Education
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1212,Teacher’s Education B.Ed-(1 Year),null,50,Bachelor,Education
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1213,Teacher’s Education B.Ed (Hons)(4 Year),34400,50,Bachelor,Education
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1214,BS Biochemistry,34400,50,Bachelor,Biochemistry
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1215,BS Botany,34400,50,Bachelor,Botany
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1216,BS Statistics,22250,50,Bachelor,Applied Statistics
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1217,BS Chemistry,34400,50,Bachelor,Applied Chemistry
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1218,BS Computer Science,49850,50,Bachelor,Computer Science
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1219,BS Environmental Science,36050,50,Bachelor,Environmental
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1220,BS Geography,22250,50,Bachelor,Geography
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1221,BS Geology,30050,50,Bachelor,Geology
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1222,BS Mathematical Sciences,34400,50,Bachelor,Mathematical Sciences
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1223,BS Microbiology,34400,50,Bachelor,Microbiology
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1224,BS Physics,34400,50,Bachelor,Physics
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1225,Statistics With Finance,34400,50,Bachelor,Statistics
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1226,BS Zoology,34400,50,Bachelor,Zoology
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1227,BS Biotechnology,51100,50,Bachelor,biotechnology
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1228,BS World Religions,51100,50,Bachelor,Religion
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1229,Pharm.D (5 Year),64500,50,Bachelor,pharmacy
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1230,BBA,48200,50,Bachelor,business administration
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1231,BS Commerce (4 Year),27500,50,Bachelor,commerce
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1232,B.Com (2 Year),27500,50,Bachelor,economics
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1233,BS Economics,23150,50,Bachelor,economics
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1234,BS Quraan wa Sunnah,20600,50,Bachelor,Religious Studies
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1235,Islamic Learning,20600,50,Bachelor,Islamic studies
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1236,B.A-LLB (5 Year),20600,50,Bachelor,law
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1237,MA - Arabic,13000,2,Master,Arabic language
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1238,MA - English,13000,2,Master,English language
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1239,MA - General History,13000,2,Master,history
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1240,MA - International Relations,13000,2,Master,international relations
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1241,MA - Islamic History,13000,2,Master,Islamic history
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1242,MA - Mass Communication,13000,2,Master,mass communication
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1243,MA - Political Science,13000,2,Master,political science
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1244,MA - Psychology,13000,2,Master,psychology
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1245,MA - Sindhi,13000,2,Master,Sindhi language
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1246,MA - Social Work,13000,2,Master,social work
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1247,MA - Urdu,13000,2,Master,Urdu language
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1248,MA - Education,13000,2,Master,education
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1249,MA - Education [special],13000,2,Master,special education
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1250,LL.M,13000,2,Master,law
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1251,M.Sc. - Biochemistry,20000,2,Master,biochemistry
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1252,M.Sc. - Botany,20000,2,Master,botany
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1253,M.Sc. - Chemistry,20000,2,Master,chemistry
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1254,M.Sc. - Computer Science,20000,2,Master,computer science
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1255,M.Sc. - Environmental Science,20000,2,Master,environmental science
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1256,M.Sc. - Geography,20000,2,Master,geography
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1257,M.Sc. - Geology,20000,2,Master,geology
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1258,M.Sc. - Mathematical Sciences,20000,2,Master,mathematics
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1259,M.Sc. - Microbiology,20000,2,Master,microbiology
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1260,M.Sc. - Physics,15000,2,Master,physics
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1261,M.Sc. - Zoology,15000,2,Master,zoology
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1262,MA - Comparative Religion,13000,2,Master,religion
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1263,MA - Economics,13000,2,Master,economics
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1264,MA - Islamic Studies,13000,2,Master,Islamic studies
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1265,MA - Pakistan Studies,13000,2,Master,Pakistan studies
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1266,MA - Quraan & Sunnah,13000,2,Master,Islamic studies
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1267,M.Ed. - Education [teacher],13000,2,Master,education
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1268,M.Sc. - Economics & Finance,13000,2,Master,economics
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1269,MA - International Relations,13000,2,Master,international relations
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1270,MA - Mathematics,13000,2,Master,mathematics
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1271,MA - Political Science,13000,2,Master,political science
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1272,MA - Psychology,13000,2,Master,psychology
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1273,MA - Social Work,13000,2,Master,social work
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1274,MA - Urdu,13000,2,Master,Urdu language
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1275,MS - Biochemistry,20000,2,Master,biochemistry
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1276,MS - Computer Science,20000,2,Master,computer science
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1277,MS - Microbiology,20000,2,Master,microbiology
37,Federal urdu university of arts science & technology(fuuast) karachi,1,1278,MS - Pharmaceutics,20000,2,Master,pharmacy
38,Indus Valley Of Arts University,1,1279,Bachelor of Architecture,253800,50,Bachelor,Architecture
38,Indus Valley Of Arts University,1,1280,Bachelor of Interior Design,253800,50,Bachelor,Interior Design
38,Indus Valley Of Arts University,1,1281,Bachelor of Textile Design,253800,50,Bachelor,Textile Design
38,Indus Valley Of Arts University,1,1282,Bachelor of Fashion Design,253800,50,Bachelor,Fashion Design
38,Indus Valley Of Arts University,1,1283,Bachelor of Communication Design,253800,50,Bachelor,Communication Design
38,Indus Valley Of Arts University,1,1284,Bachelor of Fine Art,253800,50,Bachelor,Fine Art
39,Karachi School of Business & Leadership,1,1285,BS Management & Entrepreneurship,330500,60,Bachelor,Management
39,Karachi School of Business & Leadership,1,1286,BS Information Technology & Systems,330500,60,Bachelor,Information Technology
39,Karachi School of Business & Leadership,1,1287,BS Accounting & Finance,330500,60,Bachelor,Accounting
39,Karachi School of Business & Leadership,1,1288,BS Computer Science,330500,60,Bachelor,Computer Science
39,Karachi School of Business & Leadership,1,1289,MBA,233000,2.5,Master,Business
39,Karachi School of Business & Leadership,1,1290,Executive MBA,233000,2.5,Master,Business
39,Karachi School of Business & Leadership,1,1291,MS- Business Analytics,233000,2.5,Master,Business Analytics
40,United medical and dental college,1,1292,MBBS,1500000,60,Bachelor,Medicine
40,United medical and dental college,1,1293,BDS,1200000,60,Bachelor,Dentistry
